(0.34268006682395935, 1)
(0.438929945230484, 1)
(0.5071951746940613, 1)
(0.44194185733795166, 1)
(0.4203729033470154, 1)
(0.30346623063087463, 1)
(0.33724403381347656, 1)
(0.5641313195228577, 1)
(0.491427481174469, 1)
(0.44513556361198425, 1)
(0.423587828874588, 1)
(0.5015563368797302, 1)
(0.45239195227622986, 1)
(0.4259459972381592, 1)
(0.2942013144493103, 1)
(0.4592490494251251, 1)
(0.3060239851474762, 1)
(0.34340211749076843, 1)
(0.378730446100235, 1)
(0.43383529782295227, 1)
(0.43237581849098206, 1)
(0.38711726665496826, 1)
(0.41233116388320923, 1)
(0.5361756086349487, 1)
(0.35621553659439087, 1)
(0.34203335642814636, 1)
(0.3190457224845886, 1)
(0.3659234642982483, 1)
(0.48725321888923645, 1)
(0.3393080234527588, 1)
(0.29500994086265564, 1)
(0.6640438437461853, 1)
(0.48015671968460083, 1)
(0.331764817237854, 1)
(0.3757018446922302, 1)
(0.5643460750579834, 1)
(0.434846431016922, 1)
(0.36132171750068665, 1)
(0.36721059679985046, 1)
(0.40505295991897583, 1)
(0.34759676456451416, 1)
(0.46154341101646423, 1)
(0.5987259745597839, 1)
(0.6071540713310242, 1)
(0.3177067041397095, 1)
(0.29984250664711, 1)
(0.3070312440395355, 1)
(0.31860217452049255, 1)
(0.2526424825191498, 1)
(0.30886927247047424, 1)
(0.45039549469947815, 1)
(0.4060412049293518, 1)
(0.4118357300758362, 1)
(0.5198811888694763, 1)
(0.5009347200393677, 1)
(0.5893523693084717, 1)
(0.33890724182128906, 1)
(0.34414908289909363, 1)
(0.5004541277885437, 1)
(0.5193340182304382, 1)
(0.3675272762775421, 1)
(0.40787893533706665, 1)
(0.3586214780807495, 1)
(0.2845446467399597, 1)
(0.30782055854797363, 1)
(0.2980336844921112, 1)
(0.4006434381008148, 1)
(0.5157116055488586, 1)
(0.5073855519294739, 1)
(0.48166975378990173, 1)
(0.38961055874824524, 1)
(0.35674870014190674, 1)
(0.4522639513015747, 1)
(0.36184489727020264, 1)
(0.3453325927257538, 1)
(0.42925482988357544, 1)
(0.3093917667865753, 1)
(0.4169349670410156, 1)
(0.49403804540634155, 1)
(0.5313392877578735, 1)
(0.41406330466270447, 1)
(0.4440705478191376, 1)
(0.3815764784812927, 1)
(0.3152923285961151, 1)
(0.45692911744117737, 1)
(0.3930148482322693, 1)
(0.3111776113510132, 1)
(0.413778156042099, 1)
(0.4443402886390686, 1)
(0.4098986089229584, 1)
(0.40143442153930664, 1)
(0.46655672788619995, 1)
(0.4190036952495575, 1)
(0.34531933069229126, 1)
(0.420320987701416, 1)
(0.45554763078689575, 1)
(0.38617464900016785, 1)
(0.32068395614624023, 1)
(0.30859899520874023, 1)
(0.39241307973861694, 1)
(0.467326819896698, 1)
(0.33835190534591675, 1)
(0.6035892367362976, 1)
(0.2788602113723755, 1)
(0.3242630660533905, 1)
(0.30975210666656494, 1)
(0.44156405329704285, 1)
(0.3683127760887146, 1)
(0.3439655303955078, 1)
(0.34768128395080566, 1)
(0.34792688488960266, 1)
(0.5122413039207458, 1)
(0.4657488465309143, 1)
(0.43337351083755493, 1)
(0.31013038754463196, 1)
(0.595705509185791, 1)
(0.5700833797454834, 1)
(0.30214208364486694, 1)
(0.4923689663410187, 1)
(0.5539630651473999, 1)
(0.5983161926269531, 1)
(0.33465519547462463, 1)
(0.4301803410053253, 1)
(0.4332244396209717, 1)
(0.3713946044445038, 1)
(0.40954217314720154, 1)
(0.41309472918510437, 1)
(0.37537288665771484, 1)
(0.514392614364624, 1)
(0.4687672555446625, 1)
(0.37046584486961365, 1)
(0.27235692739486694, 1)
(0.5306391716003418, 1)
(0.42969098687171936, 1)
(0.5386677384376526, 1)
(0.6816151738166809, 1)
(0.6329237222671509, 1)
(0.5024371147155762, 1)
(0.5394903421401978, 1)
(0.5452371835708618, 1)
(0.5965750813484192, 1)
(0.5537205338478088, 1)
(0.5783128142356873, 1)
(0.5383615493774414, 1)
(0.42692768573760986, 1)
(0.42105019092559814, 1)
(0.4209996461868286, 1)
(0.530674934387207, 1)
(0.40466731786727905, 1)
(0.5661706924438477, 1)
(0.4198446273803711, 1)
(0.38619598746299744, 1)
(0.4459758996963501, 1)
(0.5263955593109131, 1)
(0.5585231781005859, 1)
(0.5253897309303284, 1)
(0.44254061579704285, 1)
(0.3681986927986145, 1)
(0.6695525646209717, 1)
(0.5346699357032776, 1)
(0.4284941256046295, 1)
(0.5218539834022522, 1)
(0.44401347637176514, 1)
(0.40679651498794556, 1)
(0.4834568202495575, 1)
(0.4855959713459015, 1)
(0.4621496796607971, 1)
(0.5192452669143677, 1)
(0.5316964983940125, 1)
(0.42839595675468445, 1)
(0.37504804134368896, 1)
(0.45044276118278503, 1)
(0.479789674282074, 1)
(0.5443968772888184, 1)
(0.43224650621414185, 1)
(0.47441527247428894, 1)
(0.4740855395793915, 1)
(0.4274665117263794, 1)
(0.40653806924819946, 1)
(0.5344392657279968, 1)
(0.509064793586731, 1)
(0.5666072368621826, 1)
(0.3915403485298157, 1)
(0.4820411801338196, 1)
(0.5352148413658142, 1)
(0.48393070697784424, 1)
(0.4147990942001343, 1)
(0.437127947807312, 1)
(0.43087446689605713, 1)
(0.484362930059433, 1)
(0.3696902096271515, 1)
(0.5277841687202454, 1)
(0.394838809967041, 1)
(0.4902436435222626, 1)
(0.5356917977333069, 1)
(0.3421756327152252, 1)
(0.6752209067344666, 1)
(0.47823941707611084, 1)
(0.5242266654968262, 1)
(0.4253246486186981, 1)
(0.5085909962654114, 1)
(0.42448681592941284, 1)
(0.4265406131744385, 1)
(0.4875182807445526, 1)
